	KC	g_a	k_aA	k_Aa	g_m	k_mM	k_Mm	k_am	k_ma	k_cisplatin_A	k_cisplatin_M	tot	adrn	mes	plastic
0	1000	0.5637631908311759	0.9679099098701349	0.9349673069280546	0.20254758418861046	0.5431901657309705	0.3790331163799159	0.12861099241990648	0.1530195494791644	0.03233839870352473	0.014794105643083881	0.9386054841730497	0.4779337894960239	0.4606716946770257	0.42453695768068916
1	1000	0.5423292536068944	0.5539403712453583	0.7700402307870693	0.2495658467575348	0.2677784448757825	0.7156575704373066	0.4336313825726573	0.5027246981550807	0.20916949463055345	0.1689751805592999	0.5533842404651096	0.35149210319570295	0.20189213726940655	0.35064892859455116
2	1000	0.47280817676396825	0.523145491826254	0.22103242061495054	0.17733156806392442	0.326151682243073	0.012828859378659963	0.8299781109873005	0.13769986969300863	0.5239928353200852	0.3567539799946682	-3.485347890568438e-12	2.6690861602102527e-10	-2.703939639115937e-10	6.221245704387746e-11
3	1000	0.6801368002454943	0.45375960935439885	0.2159618541375321	0.3687084202344524	0.3230823160995481	0.32578468310379083	0.08670388786228234	0.1330315417946315	0.6035740591096037	0.1264394890674567	0.5150446461546776	0.08271188260456765	0.43233276355011	0.24111464663929727
4	1000	0.5203269551681247	0.012518740776954473	0.9545572220903774	0.17918504628721704	0.14995638059315675	0.021294252723566665	0.6470407018000375	0.8215936191406441	0.13707063729865365	0.12439489099559374	0.5523136535206481	0.17425875627458853	0.3780548972460595	0.286620518408093
5	1000	0.3359786617454015	0.5802483510002853	0.40128102615986916	0.37160027304555887	0.10276618512856461	0.328440866820492	0.09609910127620636	0.3345648456219984	0.6920816693657363	0.4532966857025625	1.8484167308782217e-11	9.018755409884701e-11	-7.17033867900648e-11	6.41276269402663e-10
6	1000	0.49207591687740293	0.47677262602734705	0.02682578329835994	0.4212004093068976	0.09020419054467554	0.6142503740403186	0.39283889139811723	0.04891927595310863	0.8270983487953995	0.19658599503163568	0.460708127105945	0.02376760001242225	0.43694052709352277	0.391575871469339
7	1000	0.9864009634545783	0.07708231742972715	0.5003794157433356	0.44227430090736963	0.4903816165145549	0.6201677077996106	0.9586356343859734	0.7196397868945198	0.29915506599892927	0.09891311773259315	0.7363771706671165	0.22908798899672653	0.5072891816703899	0.48019227342566767
8	1000	0.5482324275571697	0.5154995891322735	0.0363760863105842	0.08275527111196096	0.993470460384447	0.7328372396049889	0.4213918150298164	0.5092089395740885	0.07129749289782228	0.05989009784832554	0.8619641939189532	0.7905555063954528	0.07140868752350045	0.07763307765850354
9	1000	0.8771356718034012	0.08738054691487818	0.18758025183630112	0.48796981826767244	0.21907061782171655	0.8214141537975528	0.42212627052893936	0.9328802524129948	0.2227314743681713	0.08606663693814891	0.760760763635552	0.5357221680284808	0.2250385956070712	0.549312221661461
10	1000	0.7983844183530534	0.8598980969205121	0.5666988258852389	0.04266903845167641	0.8842716446864567	0.2169302364733976	0.27581694452803274	0.517354743730546	0.7989464618545127	0.11194906267668973	0.0004938260958147233	0.0002948190295727206	0.00019900706624200265	0.0001585202990645146
11	1000	0.47643588101365175	0.026903826651575535	0.04957805873726462	0.23226863302647777	0.4020949178255452	0.11528858765353256	0.5122326256831401	0.47144431176854473	0.38822272292999604	0.09649282810992602	0.4909166018740787	0.06378366082897352	0.42713294104510513	0.1366628747393067
12	1000	0.14080120007996633	0.23037494997402042	0.4454479946270462	0.16939380210179078	0.1184957490276961	0.3709257279017142	0.19181150989159335	0.0852601865543463	0.19214797027811648	0.02554301616662353	0.6586967864255892	0.12053098643428238	0.5381657999913068	0.4853365147592748
13	1000	0.15207303363448088	0.6085740409676087	0.9695601423312873	0.42163384214369315	0.6689775918372576	0.6989545855266952	0.5798989406299558	0.4406056600467989	0.6945005463355854	0.4356685315727666	9.198139184733588e-10	4.359588882799404e-10	4.838550301934183e-10	7.687171459313919e-10
14	1000	0.28648545149493976	0.5648453087754938	0.35066417607808253	0.4011664607254459	0.32095560357028474	0.29351542417859344	0.19845268261762072	0.592528803933612	0.11961044307688462	0.012983251447674187	0.7522683934320842	0.4813301864458642	0.27093820698622	0.30563112710393464
15	1000	0.801355290535054	0.5306827806938684	0.4011298391952588	0.31856084790537165	0.4002011555237751	0.8628724470991268	0.39584841429982887	0.3342479786318189	0.2359918968709983	0.11522118615278612	0.6912147119574634	0.41149914836978835	0.2797155635876751	0.36648975654295385
16	1000	0.7718573185022122	0.36319960063457934	0.08005557936349816	0.33879303160154917	0.159411650587153	0.913886510261524	0.5222352582074734	0.7006569974759183	0.9342601043082456	0.7343807215963866	6.055573765003542e-11	-3.955524366639037e-10	4.561081743139391e-10	1.1199916756448943e-10
17	1000	0.63002350247096	0.5873553909786032	0.8830487459021575	0.36015010890432725	0.390530525557104	0.9098643473394994	0.5933879090601133	0.7625112534577198	0.46731102802495417	0.11056746821947314	0.4062225824180311	0.21348743084350255	0.19273515157452853	0.26313705972695844
18	1000	0.2871565153823824	0.24107467722775644	0.22562666887781513	0.02090850340096828	0.8228063868317401	0.37639834277918827	0.9628417434926163	0.5239607671024065	0.05164098741849754	0.027257062966705343	0.6668890704431651	0.21041252416789968	0.4564765462752654	0.23892129429651654
19	1000	0.54595493538696	0.04147861064600067	0.12225660674182703	0.30158378890675747	0.49528347946121776	0.5051385739523692	0.6147532292647383	0.2279575402894657	0.4667727748009395	0.018086825535180567	0.7988541533891705	0.085229108935116	0.7136250444540545	0.4229675844908127
20	1000	0.5860536354840788	0.6828741454554991	0.15946233219041384	0.04946915643484201	0.8428329331349219	0.619986996813063	0.5028041729696321	0.05036228749488192	0.87354899013708	0.28161773244673166	-3.841102773740947e-13	-1.0811946118128836e-11	1.0427835840754742e-11	8.095200672132335e-11
21	1000	0.7261973162847932	0.5049807603232659	0.1764871175828464	0.2253620168788023	0.19185221618128045	0.6125055052817884	0.7056268335833623	0.22182172191281935	0.8443223665110905	0.3612307387644202	3.9428764712477025e-10	-1.823841016937055e-10	5.766717488184758e-10	7.070363861222534e-11
22	1000	0.144621050280616	0.011637250499019869	0.03613605023145139	0.4351245606557992	0.7084060128040421	0.36209034548262076	0.21188556314933427	0.864959262570825	0.9621721611320275	0.2631890701974572	0.03780150065777786	0.006017635484203738	0.03178386517357413	0.013105606096595017
23	1000	0.01093362151863364	0.525892462921226	0.4519828392712457	0.09043904188722474	0.45106620631525984	0.10219630281006298	0.0802057541597706	0.7107241098162967	0.8130180867282926	0.2829130933977318	-9.247292696242292e-11	-2.578716402382862e-10	1.6539871327586325e-10	-1.2330233733843847e-09
24	1000	0.717180504239892	0.6413934109135857	0.06432231002649447	0.3014176484218557	0.35951043219385437	0.02906944149601176	0.6742901969330725	0.11737888792089901	0.5518028976627462	0.05090246770085465	0.8163601575396916	0.008556440997227927	0.8078037165424636	0.05545535908618808
25	1000	0.0005936796417944645	0.5615911459966985	0.49873800763456144	0.2238730011247953	0.0351845927614961	0.1341360642803966	0.7018384042039193	0.6808672688461068	0.8728409464959217	0.13922274452463526	0.0001302090982141097	1.637954387531855e-05	0.00011382955433879115	4.353938006322154e-05
26	1000	0.6639601259380766	0.1888368995445613	0.4799149336206002	0.4008872761630263	0.38575295305780166	0.4100696728883757	0.8396808888753311	0.6056934523329464	0.6954378477750717	0.1385852836171551	0.4342993525264638	0.09385344345473105	0.3404459090717328	0.23078851508688916
27	1000	0.10232388102107803	0.847617250307026	0.5876659276157852	0.40512697784860247	0.42234272121191463	0.7700609680434684	0.8111942489343328	0.6986968100097065	0.9808475066814503	0.13103223242704118	0.07187894775933773	0.015567819639241157	0.05631112812009658	0.0410954835367151
28	1000	0.3422962384796915	0.10551510612169512	0.4651827228704941	0.16360923487246215	0.20382580783198734	0.11502500787791903	0.3323048571518773	0.1786821738861546	0.9211318816796896	0.880945844280061	1.2095314026797124e-10	-5.902567446657535e-10	7.112098849337248e-10	2.7139569270292297e-10
29	1000	0.3560793566811903	0.12088966943549673	0.2976942930415517	0.20534243284498838	0.9549149137384529	0.34517488816068553	0.9891681459836413	0.3347726645758131	0.143227347014513	0.133324852333423	0.40367241725692976	0.05490294058025398	0.34876947667667585	0.13058464441250645
30	1000	0.13243559082372935	0.5372842495359181	0.5757176903131994	0.40341781632964663	0.8568892427836174	0.29219778912079863	0.7306307776416585	0.8052504944632746	0.3167327759969082	0.09364025904082174	0.6109323270068117	0.11773766142420528	0.49319466558260644	0.17580705117484208
31	1000	0.1829053555658432	0.3491024070099441	0.3541560452267948	0.13156239667700642	0.709696754249664	0.07574999022450313	0.9839909524990836	0.7240647649473779	0.327499139053516	0.04408882044128629	0.5440544373628947	0.03324215562517636	0.5108122817377184	0.06072843871296552
32	1000	0.17841867053763882	0.13920967240785131	0.3203472015054656	0.31188810438462494	0.6889555299888415	0.9337556751052636	0.290113156508378	0.6526116248994654	0.7795547752209004	0.14132978251864953	1.045965395382882e-05	3.0718208406091956e-06	7.387833113219625e-06	6.388184795675157e-06
33	1000	0.061341726769666094	0.8162548256785158	0.24272318066261256	0.19196110838835112	0.15896308121327352	0.2081963660520849	0.5937578356755592	0.6168609166470388	0.09836982300374497	0.07756961446898096	0.22732713457410333	0.13151094677657824	0.09581618779752508	0.0792944143454861
34	1000	0.8230675237845037	0.06352904237289192	0.772663384581744	0.453196126250344	0.05165486022970134	0.6720506024298132	0.5100070383657833	0.7264419663319115	0.6809504932892593	0.02423438328555891	0.465452600070692	0.22110297443877905	0.24434962563191298	0.42745469555621923
35	1000	0.12149349266009779	0.3511882440385693	0.4686612939776187	0.33124661001018785	0.9238566173160697	0.1738472913269583	0.268569511595374	0.29910362311628047	0.6539824347116499	0.043940733940587055	0.7757018101370263	0.03584921396468823	0.739852596172338	0.12660963872179665
36	1000	0.5897311331801124	0.4821156540165358	0.898522015753797	0.413202426968174	0.6994533083146828	0.6646695425093712	0.8069625746279826	0.735367903113965	0.8320183589453377	0.6527773371371619	-2.1276989666586104e-13	-1.8925813225380197e-10	1.8904536235713612e-10	3.725754022812744e-11
37	1000	0.4871625113862953	0.8522749070715341	0.10054830852812768	0.4165677305039343	0.6736215381547593	0.47346343153238724	0.7821329365238224	0.1340332509352341	0.2261808755231991	0.10595915299852555	0.6980608912616147	0.13988266857836956	0.5581782226832451	0.24897957935226883
38	1000	0.8168902918493736	0.8422392777483665	0.6181920207865431	0.09466874770412775	0.09747971731061167	0.22707455438829804	0.7368421390587466	0.7531855239832426	0.19130951922813477	0.011071699947054389	0.7736226384539259	0.47872037370542714	0.29490226474849873	0.40732447813379075
39	1000	0.8758869682726066	0.31312950044892507	0.6590514987597863	0.27350321028865293	0.795034759436416	0.2105465627675579	0.8859155066023695	0.10915334658234066	0.8575574223304535	0.7454842783098867	-8.022748500811305e-12	2.1220628605219732e-11	-2.924337710603104e-11	-7.967780274441691e-11
40	1000	0.6963098107321626	0.6539177700700919	0.42387638734863065	0.3412124892476787	0.072112832007866	0.3536745146174701	0.6242929001115618	0.8383741475144525	0.6435773252817226	0.5648825431326066	0.009546734520933046	0.007734251047232255	0.0018124834737007912	0.004415114270298053
41	1000	0.09626553400669147	0.5090485820767301	0.9159881791297798	0.04246366043111088	0.6428369574011792	0.5875777197953893	0.7570000443739314	0.5870431353256091	0.019254807969597443	0.015474037254879556	0.7249764515735069	0.268551780181317	0.45642467139218984	0.39089531391991955
42	1000	0.39590092217884565	0.6954021823165956	0.06587610908026376	0.17172126932788423	0.3028078946565079	0.6973522384822487	0.6557237183889233	0.9300053046942109	0.010448099623949547	0.002044522262276751	0.9741429171307335	0.8952124865774224	0.07893043055331109	0.13267613974353085
43	1000	0.22308321688949273	0.11965470866419103	0.9737208940942493	0.39724346337077326	0.6759430781854887	0.6411655178686924	0.8753612649897619	0.2885545938913323	0.9673714901255226	0.5258358018844432	-5.889953778963407e-11	-2.0320280953791498e-10	1.443032717482809e-10	3.3174314970087093e-12
44	1000	0.33769330377207685	0.6014834500549857	0.7760670847293004	0.4813938708845179	0.10242256724113585	0.40164970163795877	0.12352533278945133	0.5158826489387383	0.38024415757018193	0.23483743256014772	0.12313913917529686	0.08496751262010561	0.03817162655519125	0.0758320713878683
