	KC	g_a	k_aA	k_Aa	g_m	k_mM	k_Mm	k_am	k_ma	k_cisplatin_A	k_cisplatin_M	tot	adrn	mes	plastic
0	1000	0.8322474060177395	0.19474918061222646	0.5991479512735678	0.47602381634599095	0.12661567221473913	0.6052157524166569	0.5467823680987605	0.2730314371012257	0.10438827633641101	0.4339295970366116	0.6416453717103099	0.36951738488792657	0.2721279868223832	0.48710610727646
1	1000	0.1990762602069508	0.1816685669116741	0.5632826142196754	0.4070571363118754	0.6288392221214865	0.5824281707546659	0.3726764628963396	0.47035612901679036	0.7071291192945187	0.35646376590117435	2.2521753223286935e-06	4.70283934424119e-07	1.7818913879045747e-06	1.1566748056591653e-06
2	1000	0.03732425769672276	0.38218265851744804	0.726712452504274	0.4880617238773895	0.19488724700790794	0.8148349516178988	0.12580156331956016	0.7580622849278846	0.986673698533422	0.016167069307513826	0.050823182687087416	0.016255520030806197	0.03456766265628122	0.03583423685472747
3	1000	0.6715640442996962	0.69240152065968	0.031270547549671845	0.23721803058613888	0.17350710337783093	0.45509894808562124	0.372084905665381	0.3462218684909206	0.5566473956029863	0.07509882787889643	0.21216871209579333	0.1702019714806615	0.04196674061513183	0.04121019492107168
4	1000	0.7282069447594591	0.7535950028306284	0.6597722401746849	0.20114676610358206	0.09230537529183369	0.6637406683086623	0.4899779961704924	0.09832987610200528	0.14538558493062437	0.3170823771350053	0.6018513963114637	0.37378614315480385	0.22806525315665985	0.3585525014920851
5	1000	0.6354768328759004	0.7617936703388263	0.39397044893860045	0.3102980801206257	0.045327074838586445	0.9748157764554982	0.07056384411822691	0.47673280409179686	0.04709353346559686	0.47045050074992545	0.9077487845299375	0.8846635355342654	0.023085248995671943	0.3180537896027116
6	1000	0.23265376789524306	0.6667228174431192	0.27925581002015276	0.44937523772263555	0.6913530034815207	0.5640877884479635	0.4539778169709021	0.19160350255760916	0.8114341271044473	0.055717812960257684	0.7443281107329058	0.05429639026379462	0.6900317204691112	0.3242156482228679
7	1000	0.4655607768429262	0.8110797514773587	0.6567718142102112	0.079928034914164	0.1739013946608523	0.5865520809480391	0.6925820840740476	0.31012710759627116	0.46089822255572066	0.2670668928475113	3.714761243901998e-07	2.0564592550134012e-07	1.658301988888597e-07	2.178637042621224e-07
8	1000	0.2958848665992382	0.44361886221502633	0.3244854563696097	0.19686640773058983	0.769627997935058	0.9586502678833014	0.5851316679180013	0.9027391342738597	0.7529825000894645	0.2637300267468472	4.3479855079565846e-11	2.896952135863398e-10	-2.4621535850677393e-10	-8.475058245181548e-11
9	1000	0.8677476252146029	0.34538851068339904	0.597711482412252	0.4502310368260698	0.9219918341201024	0.03028797624530677	0.367099798077379	0.5780396871282838	0.276418974331625	0.4603208725481217	0.5244918840745836	0.33772169683244546	0.1867701872421382	0.23622355615154472
10	1000	0.31402864358907956	0.8232061658636448	0.9962174237309307	0.4345060373760907	0.9560137763595852	0.646840298467897	0.9760754592536817	0.16517867934834063	0.8064971579229089	0.03619050353215558	0.8377002293617788	0.03641256844192753	0.8012876609198513	0.3376775183738738
11	1000	0.2425236001677581	0.8774605435999958	0.8016722218302905	0.053996942414448246	0.8618212846885228	0.5101449317656183	0.8389926606490964	0.6371590060517532	0.73458467787886	0.1221657644541091	4.761627024863246e-11	2.969756316395035e-10	-2.4935936139087106e-10	2.0919137966566642e-10
12	1000	0.14711480770246954	0.21590407784282473	0.8922271425570801	0.213319461814645	0.39970527564855807	0.7453062807983628	0.4606483736028196	0.004634359062127391	0.694118383616295	0.0884587765910057	0.5766999334960339	0.0016741947813403199	0.5750257387146936	0.3754371712640196
13	1000	0.5752602324403051	0.6398978231651312	0.5998410777540049	0.40411194239959214	0.23427617054390137	0.9223258759545948	0.9967892126632649	0.5759314044483347	0.16128797619123003	0.438614423695883	0.483351075540727	0.3037970908021026	0.17955398473862436	0.27693042920090855
14	1000	0.3613562002449515	0.315965173864594	0.6846022652611697	0.3522468411159961	0.34195328407849424	0.051178221891974074	0.34977892996769644	0.5697294650929792	0.4415596292778391	0.30138049507674125	0.0971400215438687	0.012165025286007441	0.08497499625786126	0.016539689426229045
15	1000	0.9138458270499937	0.28872670613723206	0.4309923332413683	0.4763001544817184	0.4613001269233058	0.6405298774078344	0.7691779579214741	0.4683537093477175	0.38652373922156014	0.04799250612102601	0.7640876263318621	0.2089441915569866	0.5551434347748755	0.44953121291796005
