	KC	g_a	k_aA	k_Aa	g_m	k_mM	k_Mm	k_am	k_ma	k_cisplatin_A	k_cisplatin_M	tot	adrn	mes	plastic
0	1000	0.5637631908311759	0.9679099098701349	0.9349673069280546	0.20254758418861046	0.5431901657309705	0.3790331163799159	0.12861099241990648	0.1530195494791644	0	0	1.0	0.4988242646555118	0.5011757353444881	0.4513065423733781
1	1000	0.5423292536068944	0.5539403712453583	0.7700402307870693	0.2495658467575348	0.2677784448757825	0.7156575704373066	0.4336313825726573	0.5027246981550807	0	0	1.0	0.5918853942330239	0.408114605766976	0.6411828435611944
2	1000	0.47280817676396825	0.523145491826254	0.22103242061495054	0.17733156806392442	0.326151682243073	0.012828859378659963	0.8299781109873005	0.13769986969300863	0	0	0.9999999999993501	0.020703543498211775	0.9792964565011382	0.04321138007289826
3	1000	0.6801368002454943	0.45375960935439885	0.2159618541375321	0.3687084202344524	0.3230823160995481	0.32578468310379083	0.08670388786228234	0.1330315417946315	0	0	1.0000000000000002	0.7049264260971799	0.2950735739028202	0.3754669385594769
4	1000	0.5203269551681247	0.012518740776954473	0.9545572220903774	0.17918504628721704	0.14995638059315675	0.021294252723566665	0.6470407018000375	0.8215936191406441	0	0	0.9999999999999984	0.13791238094556316	0.8620876190544352	0.24331952425509518
5	1000	0.3359786617454015	0.5802483510002853	0.40128102615986916	0.37160027304555887	0.10276618512856461	0.328440866820492	0.09609910127620636	0.3345648456219984	0	0	0.9999999999999999	0.8663950758880514	0.1336049241119484	0.45581607268021385
6	1000	0.49207591687740293	0.47677262602734705	0.02682578329835994	0.4212004093068976	0.09020419054467554	0.6142503740403186	0.39283889139811723	0.04891927595310863	0	0	0.9999999999999999	0.6704402342114705	0.3295597657885293	0.3231060757612088
7	1000	0.9864009634545783	0.07708231742972715	0.5003794157433356	0.44227430090736963	0.4903816165145549	0.6201677077996106	0.9586356343859734	0.7196397868945198	0	0	1.0	0.3260852970319948	0.6739147029680052	0.6588675700135105
8	1000	0.5482324275571697	0.5154995891322735	0.0363760863105842	0.08275527111196096	0.993470460384447	0.7328372396049889	0.4213918150298164	0.5092089395740885	0	0	1.0	0.8861566974333513	0.11384330256664855	0.10670986950630265
9	1000	0.8771356718034012	0.08738054691487818	0.18758025183630112	0.48796981826767244	0.21907061782171655	0.8214141537975528	0.42212627052893936	0.9328802524129948	0	0	1.0	0.7188377800965643	0.2811622199034357	0.7123700700925609
10	1000	0.7983844183530534	0.8598980969205121	0.5666988258852389	0.04266903845167641	0.8842716446864567	0.2169302364733976	0.27581694452803274	0.517354743730546	0	0	1.0	0.4818477315306328	0.5181522684693672	0.29344494850353925
11	1000	0.47643588101365175	0.026903826651575535	0.04957805873726462	0.23226863302647777	0.4020949178255452	0.11528858765353256	0.5122326256831401	0.47144431176854473	0	0	1.0	0.24064832757629756	0.7593516724237024	0.3250080961718731
12	1000	0.14080120007996633	0.23037494997402042	0.4454479946270462	0.16939380210179078	0.1184957490276961	0.3709257279017142	0.19181150989159335	0.0852601865543463	0	0	0.9999999996332192	0.33826944671553727	0.661730552917682	0.7245512599336575
13	1000	0.15207303363448088	0.6085740409676087	0.9695601423312873	0.42163384214369315	0.6689775918372576	0.6989545855266952	0.5798989406299558	0.4406056600467989	0	0	1.0	0.3871997328270687	0.6128002671729312	0.5509960974872692
14	1000	0.28648545149493976	0.5648453087754938	0.35066417607808253	0.4011664607254459	0.32095560357028474	0.29351542417859344	0.19845268261762072	0.592528803933612	0	0	1.0	0.7882699370929247	0.21173006290707522	0.4030418050285317
15	1000	0.801355290535054	0.5306827806938684	0.4011298391952588	0.31856084790537165	0.4002011555237751	0.8628724470991268	0.39584841429982887	0.3342479786318189	0	0	1.0	0.5726197224972271	0.4273802775027728	0.5384777225937383
16	1000	0.7718573185022122	0.36319960063457934	0.08005557936349816	0.33879303160154917	0.159411650587153	0.913886510261524	0.5222352582074734	0.7006569974759183	0	0	0.9999999999999999	0.8635006872534281	0.1364993127465719	0.272192060576115
17	1000	0.63002350247096	0.5873553909786032	0.8830487459021575	0.36015010890432725	0.390530525557104	0.9098643473394994	0.5933879090601133	0.7625112534577198	0	0	1.0	0.5995816175604513	0.40041838243954864	0.6402632180553697
18	1000	0.2871565153823824	0.24107467722775644	0.22562666887781513	0.02090850340096828	0.8228063868317401	0.37639834277918827	0.9628417434926163	0.5239607671024065	0	0	0.9999974653267611	0.2610574741087943	0.7389399912179668	0.35815060241178154
19	1000	0.54595493538696	0.04147861064600067	0.12225660674182703	0.30158378890675747	0.49528347946121776	0.5051385739523692	0.6147532292647383	0.2279575402894657	0	0	1.0	0.2005224923379131	0.7994775076620869	0.5533223519064324
20	1000	0.5860536354840788	0.6828741454554991	0.15946233219041384	0.04946915643484201	0.8428329331349219	0.619986996813063	0.5028041729696321	0.05036228749488192	0	0	0.9999999999974457	0.1831818421993159	0.8168181577981297	0.3809079956161038
21	1000	0.7261973162847932	0.5049807603232659	0.1764871175828464	0.2253620168788023	0.19185221618128045	0.6125055052817884	0.7056268335833623	0.22182172191281935	0	0	1.0	0.48025097517625803	0.5197490248237421	0.5200833421550664
22	1000	0.144621050280616	0.011637250499019869	0.03613605023145139	0.4351245606557992	0.7084060128040421	0.36209034548262076	0.21188556314933427	0.864959262570825	0	0	0.9999999999999997	0.6459106761501536	0.354089323849846	0.6086060020799838
23	1000	0.01093362151863364	0.525892462921226	0.4519828392712457	0.09043904188722474	0.45106620631525984	0.10219630281006298	0.0802057541597706	0.7107241098162967	0	0	0.9607720009577663	0.738165428180124	0.22260657277764231	0.38144570518389653
24	1000	0.717180504239892	0.6413934109135857	0.06432231002649447	0.3014176484218557	0.35951043219385437	0.02906944149601176	0.6742901969330725	0.11737888792089901	0	0	1.0	0.13156860048584956	0.8684313995141505	0.07721932526270507
25	1000	0.0005936796417944645	0.5615911459966985	0.49873800763456144	0.2238730011247953	0.0351845927614961	0.1341360642803966	0.7018384042039193	0.6808672688461068	0	0	0.9999905804704681	0.6202541329385148	0.37973644753195324	0.5924965630009376
26	1000	0.6639601259380766	0.1888368995445613	0.4799149336206002	0.4008872761630263	0.38575295305780166	0.4100696728883757	0.8396808888753311	0.6056934523329464	0	0	1.0	0.34115615091795803	0.658843849082042	0.5843344194341578
27	1000	0.10232388102107803	0.847617250307026	0.5876659276157852	0.40512697784860247	0.42234272121191463	0.7700609680434684	0.8111942489343328	0.6986968100097065	0	0	0.9999999999999943	0.5761462026081139	0.4238537973918805	0.5097279470320376
28	1000	0.3422962384796915	0.10551510612169512	0.4651827228704941	0.16360923487246215	0.20382580783198734	0.11502500787791903	0.3323048571518773	0.1786821738861546	0	0	0.9999999999994353	0.1922404356303552	0.8077595643690801	0.44809158400087923
29	1000	0.3560793566811903	0.12088966943549673	0.2976942930415517	0.20534243284498838	0.9549149137384529	0.34517488816068553	0.9891681459836413	0.3347726645758131	0	0	0.9999999999999792	0.11213766491775566	0.8878623350822236	0.3155461732525772
30	1000	0.13243559082372935	0.5372842495359181	0.5757176903131994	0.40341781632964663	0.8568892427836174	0.29219778912079863	0.7306307776416585	0.8052504944632746	0	0	1.0	0.3514390534833531	0.648560946516647	0.34669233774111285
31	1000	0.1829053555658432	0.3491024070099441	0.3541560452267948	0.13156239667700642	0.709696754249664	0.07574999022450313	0.9839909524990836	0.7240647649473779	0	0	0.9999999920442728	0.12354647698669842	0.8764535150575743	0.14672270830240428
32	1000	0.17841867053763882	0.13920967240785131	0.3203472015054656	0.31188810438462494	0.6889555299888415	0.9337556751052636	0.290113156508378	0.6526116248994654	0	0	0.9999999999999822	0.6499751105738178	0.35002488942616444	0.6544981945442347
33	1000	0.061341726769666094	0.8162548256785158	0.24272318066261256	0.19196110838835112	0.15896308121327352	0.2081963660520849	0.5937578356755592	0.6168609166470388	0	0	0.9999976772394141	0.7198768552241438	0.28012082201527033	0.3238075880250191
34	1000	0.8230675237845037	0.06352904237289192	0.772663384581744	0.453196126250344	0.05165486022970134	0.6720506024298132	0.5100070383657833	0.7264419663319115	0	0	1.0	0.5883563713098606	0.4116436286901394	0.9259022395127123
35	1000	0.12149349266009779	0.3511882440385693	0.4686612939776187	0.33124661001018785	0.9238566173160697	0.1738472913269583	0.268569511595374	0.29910362311628047	0	0	1.0	0.235751457125684	0.764248542874316	0.25590423183487854
36	1000	0.5897311331801124	0.4821156540165358	0.898522015753797	0.413202426968174	0.6994533083146828	0.6646695425093712	0.8069625746279826	0.735367903113965	0	0	0.9999999999999999	0.4054527764145015	0.5945472235854984	0.5536034992070283
37	1000	0.4871625113862953	0.8522749070715341	0.10054830852812768	0.4165677305039343	0.6736215381547593	0.47346343153238724	0.7821329365238224	0.1340332509352341	0	0	1.0	0.40132301849777396	0.598676981502226	0.28946184548947784
38	1000	0.8168902918493736	0.8422392777483665	0.6181920207865431	0.09466874770412775	0.09747971731061167	0.22707455438829804	0.7368421390587466	0.7531855239832426	0	0	1.0000000000000002	0.6282750082328916	0.3717249917671084	0.5261314614003324
39	1000	0.8758869682726066	0.31312950044892507	0.6590514987597863	0.27350321028865293	0.795034759436416	0.2105465627675579	0.8859155066023695	0.10915334658234066	0	0	1.0	0.03666028735161105	0.9633397126483889	0.2265531003815829
40	1000	0.6963098107321626	0.6539177700700919	0.42387638734863065	0.3412124892476787	0.072112832007866	0.3536745146174701	0.6242929001115618	0.8383741475144525	0	0	1.0	0.7390690165128069	0.26093098348719307	0.5071013034292124
41	1000	0.09626553400669147	0.5090485820767301	0.9159881791297798	0.04246366043111088	0.6428369574011792	0.5875777197953893	0.7570000443739314	0.5870431353256091	0	0	0.9992526305511901	0.3653232046679496	0.6339294258832406	0.5375477671784537
42	1000	0.39590092217884565	0.6954021823165956	0.06587610908026376	0.17172126932788423	0.3028078946565079	0.6973522384822487	0.6557237183889233	0.9300053046942109	0	0	1.0	0.919503836336528	0.08049616366347198	0.13566650473393707
43	1000	0.22308321688949273	0.11965470866419103	0.9737208940942493	0.39724346337077326	0.6759430781854887	0.6411655178686924	0.8753612649897619	0.2885545938913323	0	0	1.0	0.15266256715968948	0.8473374328403105	0.5484627242501731
