	KC	g_a	k_aA	k_Aa	g_m	k_mM	k_Mm	k_am	k_ma	k_cisplatin_A	k_cisplatin_M	tot	adrn	mes	plastic
0	5000	0.9273967581278932	0.3177703401354405	0.421623912077307	0.25843058954402354	0.1689971782920996	0.6190364696691425	0.6959267086005965	0.46459439568256766	0.8250968121543859	0.3431811874654807	0.031591911179103864	0.01777702736016339	0.013814883818940476	0.020471129946647074
1	5000	0.16846187421940417	0.14499190990227495	0.40810803889689573	0.3490520487463763	0.3476436936994536	0.9645570246027212	0.5325274640397949	0.6682986773874947	0.9907620516689419	0.4754653863470177	-4.513537848185699e-12	-1.2907783250029642e-11	8.394245401843943e-12	-2.734023889062687e-12
2	5000	0.642139052517694	0.3579514551595322	0.5648299732557669	0.4228846802701011	0.6240550555354383	0.7022037525439335	0.7223824404051451	0.4411985373592471	0.03762296161326362	0.42026484025229893	0.6505797677201622	0.3860940465612941	0.26448572115886826	0.3595022274510013
3	5000	0.3521792506607254	0.5540143486717339	0.5125551258925837	0.20583532068267507	0.16068779278832102	0.9373947977081992	0.3319394703641111	0.30926582281357917	0.8820105539868225	0.22959952915465426	1.449900360059965e-11	5.2355008663474675e-11	-3.785600506287502e-11	1.1939343803516654e-10
4	5000	0.15308613777667268	0.7835320970400911	0.09547797481173037	0.2856923174895858	0.37169864832615274	0.5424642594014653	0.6336961048575322	0.08942259699464239	0.9545181429372124	0.0928250792300706	0.5460515145481775	0.02183224353079157	0.5242192710173859	0.31424624176790533
5	5000	0.2660854040373709	0.43870496058381137	0.005501401467946643	0.4196450263602085	0.15479294007147937	0.27388106737944073	0.10832642304364215	0.28674377483471825	0.46443553402722815	0.07931448962321652	0.516157443920624	0.13899527752386553	0.3771621663967585	0.24648942687614653
6	5000	0.5704238124395451	0.7941901112941493	0.8259985245711425	0.24657713597108494	0.08652621730705223	0.7980295768099702	0.6827536369093357	0.47633656112919776	0.13154591320220088	0.39673379658168106	0.5490182778746175	0.38112402812336843	0.16789424975124906	0.3339752064721026
7	5000	0.6545552190938847	0.13030695200752618	0.977781244747119	0.3988075014567011	0.06989066822026335	0.5371015287127074	0.4397052994983489	0.49779456585382775	0.7853890499755277	0.28626414597216077	0.011421659294087647	0.005101129337022905	0.006320529957064743	0.009998179218642796
8	5000	0.667684915142076	0.23161539640052164	0.6045756583090623	0.3009161118343376	0.7105071923503596	0.3667056677729077	0.31597870867606404	0.44291533012651807	0.03516649711021602	0.30274819923356033	0.7749961243530868	0.5203021001630982	0.2546940241899886	0.469960117310258
9	5000	0.07252995570506393	0.08496821586582548	0.1758707929781146	0.31582958944706063	0.9766577306435184	0.5997275275185159	0.17155319955270798	0.3653052206176767	0.7610587433036092	0.09245395893753067	0.38655087712849884	0.04789242915681052	0.3386584479716883	0.15812543427927153
10	5000	0.46375230176530613	0.06268098689721158	0.08225440424571728	0.39998966315030055	0.42432975790504557	0.37653681472037226	0.17668731165136764	0.5931085014871339	0.3460304668766554	0.1826018394119579	0.3615300455127126	0.21437242532377854	0.14715762018893408	0.2068462297871426
11	5000	0.725611457493508	0.32088974368516765	0.9485274074674898	0.12553343170554054	0.985391804036212	0.39411024888305446	0.8025365150553972	0.6232544910493303	0.9429276439326603	0.2240847629788601	2.0104103614039306e-10	-9.556790085529258e-11	2.9660893699568566e-10	1.5404261265671973e-10
12	5000	0.47511161862691853	0.4555333316218251	0.9201409798997128	0.2823475717883074	0.7247782383129376	0.2389415745882204	0.7362075040706244	0.6419969723273742	0.5336627353942218	0.34694632012537224	1.4068304096090543e-06	3.478306370698172e-07	1.0589997725392372e-06	4.960275784889927e-07
13	5000	0.6536259491672817	0.7898243081555321	0.7073844702867774	0.4344274491243881	0.6182952115930475	0.9707861452284273	0.6877826205421901	0.7165579076379666	0.06250558353441615	0.0652907036542471	0.8869233728363036	0.5200797695330365	0.3668436033032672	0.4691637153597757
