	KC	g_a	k_aA	k_Aa	g_m	k_mM	k_Mm	k_am	k_ma	k_cisplatin_A	k_cisplatin_M	tot	adrn	mes	plastic
0	5000	0.35077996742146406	0.6700617846646556	0.6346954913605424	0.0043095280085601595	0.14240398595266734	0.6435491575823946	0.31495355427798954	0.6220416753328641	0	0	1.0	0.7687762748962106	0.23122372510378936	0.5633371902412577
1	5000	0.08357949473438503	0.9179376272366377	0.0640649137061674	0.1922991059026079	0.6546060943842396	0.04099012676481195	0.060217574893657755	0.5781992563967708	0	0	0.9999996579563755	0.8393793370996434	0.16062032085673192	0.06372437713334511
2	5000	0.3067280713175581	0.6794167984885154	0.17302755966839656	0.1774450541017616	0.42480606885630035	0.16315134494572336	0.7104866434341409	0.042475780189610735	0	0	0.9999999999923742	0.07554947269254912	0.9244505272998251	0.271853037661759
3	5000	0.4456268210296065	0.9940533606356069	0.17238656220641113	0.4438134499484575	0.7046788111970722	0.3339259837922359	0.058609964789161695	0.9847500490337423	0	0	1.0	0.9733618907806707	0.026638109219329284	0.152410408860077
4	5000	0.41297909465940724	0.8468348987281102	0.9839935941316961	0.28268731886042453	0.9955567161918297	0.05205633160054368	0.25585427453929477	0.7805210320782651	0	0	1.0	0.22001383003777777	0.7799861699622221	0.15701887703231465
5	5000	0.10271585594914445	0.9110789902023668	0.1435356479380986	0.08674064295202011	0.23137546712348345	0.9640706259355344	0.4057974105295101	0.9905254313224007	0	0	0.9999882262163584	0.9353241184594375	0.0646641077569209	0.1794538530951716
6	5000	0.4641199241318851	0.6625025905856475	0.2938198241703299	0.19706038279335775	0.622357273873894	0.8302195201110933	0.4048856412243761	0.31204238921423844	0	0	1.0000000000000002	0.589056276886425	0.410943723113575	0.4159056597344428
7	5000	0.07656983194812317	0.665515640848681	0.8687928545570751	0.4805332038520667	0.7258087478955725	0.04642280877305993	0.6394585150906281	0.20897609124013816	0	0	1.0	0.033543715978304314	0.9664562840216957	0.07709787877860634
8	5000	0.2906919251444773	0.13933112359347355	0.1729359305424497	0.227392407755113	0.5482381132085624	0.9508413694661768	0.24847120077281726	0.6792422990983541	0	0	1.0	0.7578489821883629	0.2421510178116369	0.5733862041934652
9	5000	0.17142877957253655	0.19044445265723675	0.15192267860378317	0.2308179662968614	0.7100247504668625	0.5936103278468505	0.045102170442960166	0.12529660691443956	0	0	0.9999999999768643	0.7402704701005955	0.2597295298762686	0.44678097194954036
10	5000	0.34298845697867847	0.5169366871471386	0.8961343202774708	0.3255862151038428	0.9619856370183432	0.10098134546583315	0.007816690197788634	0.07350774121457382	0	0	1.0	0.6025974259247345	0.3974025740752654	0.420243334795541
11	5000	0.3568668196523277	0.11233627122153333	0.7299933760916357	0.4720549445799856	0.694199603944114	0.08065174928031171	0.8452694058702207	0.341739615795997	0	0	1.0	0.04630215339511324	0.9536978466048868	0.13940453769959932
12	5000	0.06574641685433152	0.21324134649311832	0.7963393924110047	0.2001095556759237	0.8078060420563012	0.517266559093049	0.04657155263313861	0.533483506146359	0	0	0.999946586844217	0.8499981928901212	0.14994839395409584	0.7290061760671356
13	5000	0.34440269989665745	0.11095325433425329	0.3384549678264478	0.15647764182266644	0.7488256930318828	0.3325152984881802	0.4685899844080428	0.7981403171704786	0	0	0.9999999999999832	0.4101664314464042	0.589833568553579	0.4903071321328722
14	5000	0.08537652679593133	0.9539758522884864	0.05249658119841272	0.45674928659950864	0.956753424684325	0.6264353255005637	0.6735883471779214	0.5165663505869685	0	0	0.9999999993742443	0.8533006510092206	0.14669934836502388	0.10255763734423946
15	5000	0.32528696682515046	0.14532073110352628	0.7021983937684191	0.3082798784317874	0.9398184405697896	0.8336171405498153	0.429480466861216	0.4977191506094589	0	0	1.0	0.3967597875746616	0.6032402124253383	0.612060234526938
16	5000	0.16849087959655884	0.6490396363385739	0.6296584905311111	0.33774074300552615	0.5153960038896142	0.567810627957877	0.7301027184840243	0.6661394957073132	0	0	0.9999999999999989	0.49264252326418173	0.5073574767358173	0.5085231157828121
17	5000	0.3780719118817374	0.47943228911286484	0.9692793442073646	0.28711625855217393	0.9148028322298303	0.7073201812604752	0.1965074887351449	0.6116844847838374	0	0	1.0	0.6697746768614726	0.3302253231385274	0.5921824310467827
18	5000	0.20710600304477728	0.21711809306379848	0.6206583172851463	0.4547617117728922	0.3485678055422372	0.38528212289485897	0.09876345776446127	0.9428323690164968	0	0	0.9999999999999937	0.8711839398142325	0.128816060185761	0.7130511844413743
19	5000	0.12392490865647926	0.07592977684851998	0.779630331255081	0.16604986197601068	0.6300383592621644	0.6474888566827028	0.11414079442101233	0.30143626190087836	0	0	0.9999999692951004	0.5949773979073131	0.40502257138778724	0.7473637611526616
20	5000	0.269668518385583	0.9285634277850205	0.8484373777333547	0.4343285873739728	0.20992307841357105	0.19296477747885155	0.024923360814330442	0.1989616257944038	0	0	1.0	0.8889808404091145	0.11101915959088547	0.4775827034354833
21	5000	0.3962112509234055	0.0463247777582636	0.017821125397961768	0.17417877940569182	0.04196246494778211	0.3738161598280889	0.25453624607339165	0.20114539010318733	0	0	1.0	0.7196648953489214	0.2803351046510785	0.45125524037667053
22	5000	0.45601805810578927	0.08062356739401322	0.0248576725161469	0.06380890670850314	0.4019063145444496	0.710008066424596	0.6481700285733207	0.2932648496508421	0	0	1.0	0.5523409408654707	0.44765905913452936	0.41529079310000927
